Date,Unemployment,Inflation,GDP,BoE Rate,AveragePrice,Index,FTSE,Close
2018-01-24,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,1.0992706294760144,-0.8864919815961264
2018-01-25,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,1.047816466808545,-0.8864919815961264
2018-01-26,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,1.1404712815147995,-0.8864919815961264
2018-01-29,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,1.151656929473364,-0.8864919815961264
2018-01-30,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,0.9959899953833403,-0.8106294859236826
2018-01-31,0.1478241763532672,-0.14596129882999095,0.10456755076359685,0.15067482762708537,-1.0623021745222796,-1.0623021712586431,0.894573635950427,-0.7916643970861098
2018-02-01,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.8140366065326176,-0.7916643970861098
2018-02-02,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.7264156975238617,-0.8106294859236826
2018-02-05,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.5243285064638673,-0.8864919815961264
2018-02-06,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.1634047502761113,-0.9433884711500747
2018-02-07,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.4206746533230966,-0.9623535599876475
2018-02-08,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.21802854398131838,-1.0192503553019034
2018-02-09,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.07205529194783392,-1.0192503553019034
2018-02-12,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.22995971974571502,-1.0192503553019034
2018-02-13,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.21299463828381984,-1.0382154441394762
2018-02-14,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.2987512726328149,-1.0382154441394762
2018-02-15,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.33752782143969434,-0.9908018047646217
2018-02-16,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.449198601791653,-0.9813189545855278
2018-02-19,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.36157769278289714,-1.0192503553019034
2018-02-20,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.3598991173568235,-0.9813189545855278
2018-02-21,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.4247764216907148,-1.0002846549437157
2018-02-22,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.370339237509556,-1.0002846549437157
2018-02-23,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.35542504023146987,-1.0002846549437157
2018-02-26,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.43969061896880085,-1.0002846549437157
2018-02-27,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.4264540868264272,-1.0192503553019034
2018-02-28,0.1478241763532672,-0.22231214597112975,0.10456755076359685,0.15067482762708537,-1.0354035751524941,-1.0354035736021563,0.33212160698446036,-1.0192503553019034
2018-03-01,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.22716330775607388,-1.0192503553019034
2018-03-02,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.03010911210321674,-1.0192503553019034
2018-03-05,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.11605235597626017,-0.9813189545855278
2018-03-06,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.1734716513807472,-0.8864919815961264
2018-03-07,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.19397867263811558,-0.829595492042178
2018-03-08,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.2786174704235432,-0.829595492042178
2018-03-09,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.31832615656030294,-0.829595492042178
2018-03-12,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.30024232824447905,-0.7726986967279219
2018-03-13,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.15855745410266106,-0.734768213292469
2018-03-14,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.1471861069104094,-0.734768213292469
2018-03-15,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.16042172876242183,-0.7726986967279219
2018-03-16,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.20572414916882512,-0.7726986967279219
2018-03-19,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.02022630371032386,-0.7726986967279219
2018-03-20,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.014076167971201939,-0.7726986967279219
2018-03-21,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.027496792825318594,-0.7726986967279219
2018-03-22,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.18856994137057628,-0.7726986967279219
2018-03-23,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.24580353754137618,-0.7916643970861098
2018-03-26,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.3076969100712168,-0.7916643970861098
2018-03-27,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.10001689503194003,-0.7916643970861098
2018-03-28,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,-0.01687006314853776,-0.7916643970861098
2018-03-29,0.1478241763532672,-0.29866299311226857,0.19612940365766884,0.15067482762708537,-1.097632555083062,-1.097632557829723,0.005314623244543079,-0.829595492042178
2018-04-03,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,-0.04334312743328508,-0.829595492042178
2018-04-04,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,-0.036818166124122406,-0.8864919815961264
2018-04-05,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.27171929006628387,-0.8864919815961264
2018-04-06,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.24207750503415998,-0.8864919815961264
2018-04-09,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.2629568350492638,-0.8864919815961264
2018-04-10,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.39718461055203874,-0.8864919815961264
2018-04-11,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.37910169252657605,-0.9054573761940067
2018-04-12,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.38133827594407227,-0.9054573761940067
2018-04-13,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.3930837524747818,-0.8675259754776309
2018-04-16,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.26929609712473934,-0.8485608866400582
2018-04-17,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.3213091780739924,-0.8106294859236826
2018-04-18,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.4913304808699573,-0.8106294859236826
2018-04-19,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.5129562489812544,-0.7916643970861098
2018-04-20,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.5862227892840691,-0.7916643970861098
2018-04-23,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.6434554751645077,-0.7916643970861098
2018-04-24,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.692858753648168,-0.7916643970861098
2018-04-25,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.6069155097751245,-0.7916643970861098
2018-04-26,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.685401655009125,-0.7916643970861098
2018-04-27,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.8360355936920113,-0.829595492042178
2018-04-30,0.1478241763532672,-0.33683841668283776,0.15950466250003953,0.15067482762708537,-0.9997333739451357,-0.999733377334753,0.8492712155440237,-0.829595492042178
2018-05-01,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,0.8699648463254405,-0.829595492042178
2018-05-02,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,0.9124708547422026,-0.7726986967279219
2018-05-03,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,0.8369677310218917,-0.7317124447785763
2018-05-04,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,0.9570268370524126,-0.7317124447785763
2018-05-08,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,0.9546027338205069,-0.7317124447785763
2018-05-09,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.134878457535517,-0.7507759884351879
2018-05-10,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2066530319363065,-0.7507759884351879
2018-05-11,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2506500959647329,-0.71264951264258
2018-05-14,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2252957785339142,-0.71264951264258
2018-05-15,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2476670744510434,-0.7317124447785763
2018-05-16,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2685473147565083,-0.7317124447785763
2018-05-17,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.368844927335493,-0.7317124447785763
2018-05-18,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.3516932363495493,-0.7317124447785763
2018-05-21,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.5015816472266037,-0.7317124447785763
2018-05-22,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.5356975093840812,-0.7317124447785763
2018-05-23,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.369590455141325,-0.6554594931933608
2018-05-24,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.235922508210695,-0.6935862747462762
2018-05-25,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.2612759153511524,-0.6935862747462762
2018-05-29,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.0791368272667425,-0.6554594931933608
2018-05-30,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.1854004828731062,-0.4648261969493991
2018-05-31,-0.3031466804925802,-0.29866299311226857,0.23275414481529558,0.15067482762708537,-0.9574382201179564,-0.9574382190296491,1.1641479338099057,-0.4648261969493991
2018-06-01,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.2081440875479708,-0.3885726338435683
2018-06-04,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.2817829366085207,-0.2932558328414337
2018-06-05,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.1801799676515592,-0.2932558328414337
2018-06-06,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.227905580999507,-0.2932558328414337
2018-06-07,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.2129913837214208,-0.27419228918482225
2018-06-08,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.1695541482651395,-0.27419228918482225
2018-06-11,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.274512447493526,-0.27419228918482225
2018-06-12,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.2118726368674921,-0.19793903183929906
2018-06-13,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.211686937633805,-0.19793903183929906
2018-06-14,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.3274576657726596,-0.19793903183929906
2018-06-15,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0815600202082871,-0.19793903183929906
2018-06-18,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0767127240348369,-0.19793903183929906
2018-06-19,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0256317804154642,-0.19793903183929906
2018-06-20,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.069442234919842,-0.21700257549591054
2018-06-21,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,0.937078734076828,-0.19793903183929906
2018-06-22,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.1717907316826357,-0.19793903183929906
2018-06-25,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,0.8502033528739041,-0.19793903183929906
2018-06-26,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,0.9025896528712538,-0.19793903183929906
2018-06-27,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0588164155334225,-0.19793903183929906
2018-06-28,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0474441580508096,-0.2360652018715993
2018-06-29,-0.3031466804925802,-0.29866299311226857,0.26937888597292486,0.15067482762708537,-0.8877714709050755,-0.8877714691335828,1.0871528441875693,-0.21700257549591054
2018-07-02,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,0.9212323994688615,-0.2360652018715993
2018-07-03,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.0058702869639278,-0.2360652018715993
2018-07-04,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,0.9682124850109772,-0.21700257549591054
2018-07-05,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.0243273343278483,-0.21700257549591054
2018-07-06,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.0513593168943796,-0.21700257549591054
2018-07-09,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1824174613594165,-0.1788754881826876
2018-07-10,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1898745599984597,-0.21700257549591054
2018-07-11,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.0034470940223834,-0.21700257549591054
2018-07-12,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1139982172300522,-0.2360652018715993
2018-07-13,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1337597106815884,-0.21700257549591054
2018-07-16,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.0192934286303499,-0.24102157645737063
2018-07-17,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.067391350736033,-0.21700257549591054
2018-07-18,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1606050837240711,-0.21700257549591054
2018-07-19,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1749603627203735,-0.21700257549591054
2018-07-20,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.165265770373473,-0.21700257549591054
2018-07-23,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1223874531989755,-0.21700257549591054
2018-07-24,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.221753838738441,-0.21700257549591054
2018-07-25,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.1270481398483774,-0.21700257549591054
2018-07-26,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.136183813913494,-0.21700257549591054
2018-07-27,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.2072119502180902,-0.21700257549591054
2018-07-30,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.206466422412258,-0.21700257549591054
2018-07-31,-0.3031466804925802,-0.29866299311226857,0.3060036271305542,0.15067482762708537,-0.7581079036331547,-0.7581079045875048,1.2957649965567266,-0.21700257549591054
2018-08-01,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,0.15067482762708537,-0.7255656614316676,-0.7255656652179766,1.1169812387437417,-0.21700257549591054
2018-08-02,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,0.15067482762708537,-0.7255656614316676,-0.7255656652179766,0.9734320899421628,-0.19793903183929906
2018-08-03,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.1285401057504028,-0.19793903183929906
2018-08-06,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.1373016504770617,-0.1884072600109933
2018-08-07,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.23927783848212,-0.1884072600109933
2018-08-08,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.3477789877963409,-0.16934371635438186
2018-08-09,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.2827150739384012,-0.15981255604669126
2018-08-10,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.1432676935044406,-0.15981255604669126
2018-08-13,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.097592964340302,-0.12168546873346832
2018-08-14,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.0399870594117666,-0.12168546873346832
2018-08-15,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.8280186664808233,-0.12168546873346832
2018-08-16,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.937078734076828,-0.12168546873346832
2018-08-17,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9411805024444461,-0.12168546873346832
2018-08-20,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.0021417376444064,-0.12168546873346832
2018-08-21,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9544170345868198,-0.12168546873346832
2018-08-22,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9702633691947863,-0.12168546873346832
2018-08-23,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9497563479374179,-0.12168546873346832
2018-08-24,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9764151114558522,-0.12168546873346832
2018-08-28,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,1.050427179564499,-0.12168546873346832
2018-08-29,-0.0776612520696575,-0.26048756954169916,0.34262836828818355,-0.48092924569853235,-0.7255656614316676,-0.7255656652179766,0.9497563479374179,-0.12168546873346832
